ID,y
AS_F_1,0.05517527
AS_F_1,0.02237607
AS_F_1,-0.007836029
AS_F_1,-0.06852745
AS_F_1,-0.01800945
AS_F_1,0.006861083
AS_F_1,0.02517098
AS_F_1,0.03550151
AS_F_1,0.01537711
AS_F_1,0.004437598
AS_F_1,-0.04986045
AS_F_1,0.01265518
AS_F_1,-0.04402782
AS_F_1,0.01478474
AS_F_1,0.09935744
AS_F_1,0.10855
AS_F_1,-0.09553298
AS_F_1,-0.1511081
AS_F_1,-0.1950335
AS_F_1,-0.1377317
AS_F_1,-0.09395477
AS_F_1,-0.1224441
AS_F_1,-0.1183132
AS_F_1,-0.01249573
AS_F_1,-0.04350217
AS_F_1,-0.02261784
AS_F_1,0.03856056
AS_F_1,0.02993309
AS_F_1,0.07376987
AS_F_1,0.04281917
AS_F_1,0.08080994
AS_F_1,0.08832216
AS_F_1,0.07118183
AS_F_1,0.04774034
AS_F_1,0.05594017
AS_F_1,0.04496949
AS_F_1,-0.03724362
AS_F_1,-0.05187076
AS_F_1,-0.0986911
AS_F_1,-0.1034575
AS_F_1,-0.03674681
AS_F_1,-0.0395633
AS_F_1,-0.07790978
AS_F_1,-0.09630027
AS_F_1,-0.01318498
AS_F_1,-0.003224143
AS_F_1,-0.0484028
AS_F_1,0.002707958
AS_F_1,-0.04769947
AS_F_1,-0.02140292
AS_F_1,-0.00859512
AS_F_1,-0.06848972
AS_F_1,-0.06557733
AS_F_1,-0.05507937
AS_F_1,-0.009528114
AS_F_1,0.07109866
AS_F_1,0.04236141
AS_F_1,0.0307611
AS_F_1,0.01102127
AS_F_1,0.01696314
AS_F_1,0.02303407
AS_F_1,0.04172069
AS_F_1,0.06686612
AS_F_1,0.05822679
AS_F_1,-0.01373021
AS_F_1,-0.04074757
AS_F_1,-0.0006467123
AS_F_1,-0.03296522
AS_F_1,-0.03017054
AS_F_1,-0.03410995
AS_F_1,-0.0106877
AS_F_1,0.05731441
AS_F_1,-0.04693617
AS_F_1,-0.04031181
AS_F_1,-0.001807355
AS_F_1,0.05213815
AS_F_1,0.01173535
AS_F_1,-0.04455895
AS_F_1,-0.01017008
AS_F_1,0.01447868
AS_F_1,-0.01377124
AS_F_1,-0.09086329
AS_F_1,-0.008941654
AS_F_1,-0.05111867
AS_F_1,-0.05720842
AS_F_1,-0.06962658
AS_F_1,0.04051299
AS_F_1,0.04420723
AS_F_1,0.04822866
AS_F_1,0.03470267
AS_F_1,-0.06017672
AS_F_1,-0.1417279
AS_F_1,-0.122319
AS_F_1,-0.165556
AS_F_1,-0.09645637
AS_F_1,-0.0404455
AS_F_1,0.07898086
AS_F_1,0.05701245
AS_F_1,0.05415526
AS_F_1,0.04928589
AS_F_1,0.07364345
AS_F_1,0.02243553
AS_F_1,0.002235599
AS_F_1,-0.06793725
AS_F_1,-0.05696507
AS_F_1,-0.08108162
AS_F_1,0.003019765
AS_F_1,0.0379241
AS_F_1,0.03677497
AS_F_1,0.04922043
AS_F_1,-0.05030167
AS_F_1,-0.0784201
AS_F_1,-0.107797
AS_F_1,-0.07974382
AS_F_1,-0.01985027
AS_F_1,-0.03079512
AS_F_1,-0.07178503
AS_F_1,-0.00419425
AS_F_1,-0.02754147
AS_F_1,-0.05319854
AS_F_1,0.05759241
AS_F_1,0.08696835
AS_F_1,0.0472867
AS_F_1,0.0406437
AS_F_1,-0.0007579699
AS_F_1,0.06866021
AS_F_1,0.02031825
AS_F_1,-0.04526148
AS_F_1,-0.0198609
AS_F_1,-0.06540041
AS_F_1,-0.0875143
AS_F_1,-0.08410507
AS_F_1,-0.04074579
AS_F_1,-0.04795694
AS_F_1,-0.045936
AS_F_1,-0.00866466
AS_F_1,-0.03295013
AS_F_1,-0.0725734
AS_F_1,-0.02132115
AS_F_1,-0.03985387
AS_F_1,0.02227052
AS_F_1,0.01402181
AS_F_1,0.04461589
AS_F_1,0.01452786
AS_F_1,-0.02962255
AS_F_1,0.008130517
AS_F_1,-0.1192637
AS_F_1,-0.08652651
AS_F_1,0.03211093
AS_F_1,0.06958099
AS_F_1,-0.03834863
AS_F_1,-0.06518818
AS_F_1,-0.1066452
AS_F_1,-0.06886892
AS_F_1,0.02470309
AS_F_1,0.03316221
AS_F_1,-0.004539764
AS_F_1,-0.05095799
AS_F_1,-0.04286095
AS_F_1,0.1136328
AS_F_1,0.1310784
AS_F_1,-0.04306098
AS_F_1,-0.1465819
AS_F_1,-0.05607579
AS_F_1,0.1019074
AS_F_1,0.0759009
AS_F_1,0.08212975
AS_F_1,-0.04399451
AS_F_1,-0.002468226
AS_F_1,0.02475997
AS_F_1,0.02762738
AS_F_1,-0.009825816
AS_F_1,-0.05867185
AS_F_1,-0.09159472
AS_F_1,-0.05292384
AS_F_1,-0.07170901
AS_F_1,-0.02129408
AS_F_1,-0.05568551
AS_F_1,-0.0378902
AS_F_1,-0.02972233
AS_F_1,-0.04526437
AS_F_1,-0.01498995
AS_F_1,0.02067789
AS_F_1,0.05027654
AS_F_1,0.02771189
AS_F_1,-0.04109181
AS_F_1,-0.121165
AS_F_1,-0.0344245
AS_F_1,0.06762141
AS_F_1,0.1551959
AS_F_1,-0.03327186
AS_F_1,-0.06165379
AS_F_1,-0.09647335
AS_F_1,-0.08136664
AS_F_1,-0.005955372
AS_F_1,0.03475481
AS_F_1,0.02586831
AS_F_1,-0.01990081
AS_F_1,-0.3552702
AS_F_1,0.08506227
AS_F_1,-0.1546353
AS_F_1,0.2296388
AS_F_1,-0.1268182
AS_F_1,-0.18919
AS_F_1,-0.1390322
AS_F_1,0.01064538
AS_F_1,0.1246193
AS_F_1,0.07190669
AS_F_1,0.02330069
AS_F_1,0.002553333
AS_F_1,-0.007200509
AS_F_1,-0.05176578
AS_F_1,-0.03582368
AS_F_1,-0.08066511
AS_F_1,-0.06462776
AS_F_1,-0.05728488
AS_F_1,-0.1194626
AS_F_1,-0.050488
AS_F_1,-0.0002730731
AS_F_1,-0.08720808
AS_F_1,-0.02244598
AS_F_1,0.001472127
AS_F_1,0.04857442
AS_F_1,0.05127281
AS_F_1,0.02250221
AS_F_1,0.04402994
AS_F_1,0.06285717
AS_F_1,-0.1027174
AS_F_1,0.002559129
AS_F_1,0.009241079
AS_F_1,0.006756929
AS_F_1,-0.01307757
AS_F_1,-0.01958306
AS_F_1,-0.005313141
AS_F_1,-0.04647748
AS_F_1,0.002802065
AS_F_1,-0.03631461
AS_F_1,-0.008625557
AS_F_1,-0.05467675
AS_F_1,0.01748629
AS_F_1,-0.05158076
AS_F_1,-0.06620328
AS_F_1,-0.08158617
AS_F_1,-0.1125208
AS_F_1,-0.0661122
AS_F_1,0.06145998
AS_F_1,0.1551267
AS_F_1,0.1943213
AS_F_1,0.07243297
AS_F_1,-0.03399955
AS_F_1,-0.1024515
AS_F_1,-0.1176352
AS_F_1,-0.08482985
AS_F_1,-0.09262408
AS_F_1,-0.09578405
AS_F_1,-0.01144985
AS_F_1,-0.01135161
AS_F_1,-0.006311887
AS_F_1,-0.01193724
AS_F_1,0.003106037
AS_F_1,-0.03042046
AS_F_1,-0.007872201
AS_F_1,-0.03849115
AS_F_1,0.04865183
AS_F_1,0.009591758
AS_F_1,0.008088808
AS_F_1,0.00719196
AS_F_1,0.02473349
AS_F_1,-0.01424515
AS_F_1,-0.06217073
AS_F_1,-0.07198043
AS_F_1,-0.07455646
AS_F_1,-0.0193044
AS_F_1,-0.05629562
AS_F_1,-0.007633064
AS_F_1,-0.03351057
AS_F_1,-0.05658469
AS_F_1,-0.05273084
AS_F_1,-0.05800509
AS_F_1,-0.008897416
AS_F_1,-0.07577318
AS_F_1,-0.05844579
AS_F_1,-0.02369741
AS_F_1,0.02418814
AS_F_1,0.04556326
AS_F_1,0.04329206
AS_F_1,0.02952495
AS_F_1,-0.02509253
AS_F_1,0.03251777
AS_F_1,-0.00473552
AS_F_1,-0.03100133
AS_F_1,-0.03013025
AS_F_1,-0.007816837
AS_F_1,-0.07041018
AS_F_1,-0.06038868
AS_F_1,-0.06111171
AS_F_1,-0.0561592
AS_F_1,-0.003669458
AS_F_1,-0.009930319
AS_F_1,-0.02940579
AS_F_1,-0.05034844
AS_F_1,-0.0403034
AS_F_1,-0.03287376
AS_F_1,0.00497693
AS_F_1,-0.003211137
AS_F_1,0.02638666
AS_F_1,-0.007950291
AS_F_1,-0.06576534
AS_F_1,-0.1374502
AS_F_1,-0.1063295
AS_F_1,-0.08696958
AS_F_1,-0.02055518
AS_F_1,0.02301431
AS_F_1,-0.0001154914
AS_F_1,0.01533723
AS_F_1,0.0688922
AS_F_1,0.07363256
AS_F_1,0.09505016
AS_F_1,0.07441791
AS_F_1,0.07315402
AS_F_1,0.02808886
AS_F_1,0.02676227
AS_F_1,-0.009269803
AS_F_1,-0.0005973987
AS_F_1,-0.03188128
AS_F_1,-0.07240171
AS_F_1,-0.04236915
AS_F_1,-0.05939141
AS_F_1,-0.07833731
AS_F_1,-0.06737718
AS_F_1,-0.05119621
AS_F_1,-0.0499376
AS_F_1,-0.007569142
AS_F_1,0.01625283
AS_F_1,-0.005625221
AS_F_1,-0.001127415
AS_F_1,0.0165379
AS_F_1,-0.05827666
AS_F_1,0.03826347
AS_F_1,-0.02960021
AS_F_1,0.08691605
AS_F_1,0.02746826
AS_F_1,-0.02728855
AS_F_1,0.006004138
AS_F_1,-0.01217525
AS_F_1,0.02880724
AS_F_1,-0.02374686
AS_F_1,-0.04396001
AS_F_1,-0.1009271
AS_F_1,-0.09343491
AS_F_1,-0.05566143
AS_F_1,-0.06814706
AS_F_1,-0.0744333
AS_F_1,-0.01511955
AS_F_1,-0.01259098
AS_F_1,-0.02466738
AS_F_1,0.01674945
AS_F_1,-0.01202793
AS_F_1,-0.01097831
AS_F_1,0.0008551584
AS_F_1,0.00245946
AS_F_1,0.0009611999
AS_F_1,0.02978963
AS_F_1,-0.014823
AS_F_1,0.04741992
AS_F_1,-0.02533416
AS_F_1,-0.02397857
AS_F_1,-0.02162297
AS_F_1,0.01571789
AS_F_1,0.01931397
AS_F_1,-0.009534379
AS_F_1,-0.07295035
AS_F_1,-0.1249662
AS_F_1,-0.0926614
AS_F_1,0.008357556
AS_F_1,0.02377376
AS_F_1,0.1303807
AS_F_1,0.1791948
AS_F_1,0.2094918
AS_F_1,0.3122425
AS_F_1,0.2525857
AS_F_1,0.1054088
AS_F_1,0.01458476
AS_F_1,0.1029739
AS_F_1,-0.01253644
AS_F_1,-0.1242256
AS_F_1,-0.1780042
AS_F_1,-0.2077508
AS_F_1,-0.2411522
AS_F_1,-0.1458041
AS_F_1,-0.1087319
AS_F_1,-0.1103265
AS_F_1,-0.07707669
AS_F_1,-0.05912861
AS_F_1,-0.1323316
AS_F_1,-0.1159753
AS_F_1,-0.07742035
AS_F_1,-0.02643052
AS_F_1,-0.05927398
AS_F_1,0.0232171
AS_F_1,0.002164323
AS_F_1,0.02007199
AS_F_1,0.1292619
AS_F_1,0.07642607
AS_F_1,-0.01995904
AS_F_1,-0.02439538
AS_F_1,-0.01868244
AS_F_1,0.1935628
AS_F_1,0.1680537
AS_F_1,-0.01707192
AS_F_1,-0.1117539
AS_F_1,-0.06728993
AS_F_1,0.04302597
AS_F_1,-0.02679881
AS_F_1,-0.0848432
AS_F_1,-0.1239442
AS_F_1,-0.1900473
AS_F_1,-0.1747849
AS_F_1,-0.3303431
AS_F_1,0.09394246
AS_F_1,0.04667833
AS_F_1,0.1605594
AS_F_1,0.06155014
AS_F_1,0.03945126
AS_F_1,0.03969865
AS_F_1,0.1075309
AS_F_1,0.08894257
AS_F_1,0.05676833
AS_F_1,0.01142031
AS_F_1,-0.001334045
AS_F_1,-0.05396488
AS_F_1,-0.09539055
AS_F_1,-0.116703
AS_F_1,-0.08902375
AS_F_1,-0.07371623
AS_F_1,-0.04567516
AS_F_1,-0.02379414
AS_F_1,-0.0679677
AS_F_1,-0.05408711
AS_F_1,-0.03312157
AS_F_1,-0.005904831
AS_F_1,-0.03252127
AS_F_1,-0.03482388
AS_F_1,-0.04429757
AS_F_1,-0.0371874
AS_F_1,0.04436321
AS_F_1,0.009608649
AS_F_1,0.04897236
AS_F_1,0.05000901
AS_F_1,0.07394035
AS_F_1,0.08974745
AS_F_1,0.06783378
AS_F_1,0.01591012
AS_F_1,-0.1221272
AS_F_1,-0.1624814
AS_F_1,-0.1514323
AS_F_1,-0.1813072
AS_F_1,-0.165102
AS_F_1,-0.09534699
AS_F_1,-0.06427369
AS_F_1,-0.03211725
AS_F_1,-0.005868687
AS_F_1,0.01513261
AS_F_1,0.01020863
AS_F_1,0.01171567
AS_F_1,0.04216827
AS_F_1,0.05390945
AS_F_1,0.03991099
AS_F_1,0.05195283
AS_F_1,0.1335679
AS_F_1,0.1824383
AS_F_1,0.1209158
AS_F_1,0.01302725
AS_F_1,0.0770892
AS_F_1,0.02377189
AS_F_1,0.01030792
AS_F_1,-0.06612153
AS_F_1,-0.1979737
AS_F_1,-0.2241767
AS_F_1,-0.2772039
AS_F_1,-0.08190691
AS_F_1,0.06011388
AS_F_1,0.05322422
AS_F_1,-0.01256534
AS_F_1,0.003854889
AS_F_1,-0.02348859
AS_F_1,-0.06744566
AS_F_1,-0.01814703
AS_F_1,-0.04213082
AS_F_1,-0.1013642
AS_F_1,-0.02564787
AS_F_1,-0.04364337
AS_F_1,0.001982233
AS_F_1,0.02567427
AS_F_1,0.02397867
AS_F_1,-0.005057809
AS_F_1,-0.04445837
AS_F_1,0.008429206
AS_F_1,-0.04449974
AS_F_1,-0.06837071
AS_F_1,-0.05438818
AS_F_1,-0.0470941
AS_F_1,-0.03922242
AS_F_1,-0.03855832
AS_F_1,-0.01208555
AS_F_1,-0.01445125
AS_F_1,0.02060043
AS_F_1,0.003218355
AS_F_1,-0.03548923
AS_F_1,-0.01211631
AS_F_1,0.01541494
AS_F_1,0.04749078
AS_F_1,0.03380831
AS_F_1,0.05731123
AS_F_1,0.07795607
AS_F_1,0.08361166
AS_F_1,-0.006759993
AS_F_1,-0.07463144
AS_F_1,-0.2210321
AS_F_1,-0.1449566
AS_F_1,-0.04634315
AS_F_1,0.0178092
AS_F_1,0.01568498
AS_F_1,0.02571101
AS_F_1,0.03541195
AS_F_1,0.05661042
AS_F_1,0.03655566
AS_F_1,0.0999333
AS_F_1,0.05157992
AS_F_1,0.004478715
AS_F_1,-0.004451475
AS_F_1,0.005428619
AS_F_1,-0.0495616
AS_F_1,-0.07439387
AS_F_1,-0.08857206
AS_F_1,-0.08599765
AS_F_1,-0.127874
AS_F_1,-0.04186972
AS_F_1,-0.1036389
AS_F_1,-0.1602923
AS_F_1,-0.1988826
AS_F_1,-0.2138766
AS_F_1,-0.1575962
AS_F_1,-0.01132671
AS_F_1,0.08307362
AS_F_1,0.1232903
AS_F_1,0.1498416
AS_F_1,0.1235883
AS_F_1,0.1108534
AS_F_1,0.04882715
AS_F_1,0.1476538
AS_F_1,0.02828927
AS_F_1,0.02902564
AS_F_1,-0.009003608
AS_F_1,-0.05354519
AS_F_1,-0.03000637
AS_F_1,0.001930911
AS_F_1,0.001806531
AS_F_1,-0.05574747
AS_F_1,-0.06458086
AS_F_1,-0.04669588
AS_F_1,-0.04135077
AS_F_1,-0.01243446
AS_F_1,-0.01417516
AS_F_1,0.0194424
AS_F_1,0.03874843
AS_F_1,0.01473073
AS_F_1,0.04417801
AS_F_1,-0.01547436
AS_F_1,0.03224694
AS_F_1,0.07278766
AS_F_1,0.03171832
AS_F_1,0.05916751
AS_F_1,-0.004610931
AS_F_1,0.0100978
AS_F_1,-0.01533153
AS_F_1,-0.04605626
AS_F_1,-0.01409069
AS_F_1,-0.0507907
AS_F_1,-0.05907971
AS_F_1,-0.04307906
AS_F_1,-0.07455785
AS_F_1,-0.08110195
AS_F_1,-0.01448113
AS_F_2,0.03266282
AS_F_2,0.02033987
AS_F_2,-0.05547061
AS_F_2,-0.04443531
AS_F_2,-0.04536697
AS_F_2,-0.02047728
AS_F_2,-0.06594336
AS_F_2,-0.03936177
AS_F_2,-0.02261321
AS_F_2,-0.01208168
AS_F_2,0.00046812
AS_F_2,-0.01976741
AS_F_2,0.04935458
AS_F_2,0.08217586
AS_F_2,-0.03411401
AS_F_2,-0.002023176
AS_F_2,0.01204818
AS_F_2,-0.02266844
AS_F_2,-0.004844779
AS_F_2,-0.004008196
AS_F_2,0.03120699
AS_F_2,-0.04567611
AS_F_2,-0.02307282
AS_F_2,-0.04153226
AS_F_2,-0.01564824
AS_F_2,-0.09817745
AS_F_2,-0.05657438
AS_F_2,0.04768461
AS_F_2,-0.02085957
AS_F_2,0.01022822
AS_F_2,0.1009531
AS_F_2,0.2130286
AS_F_2,-0.0001529604
AS_F_2,0.002342694
AS_F_2,-0.01608945
AS_F_2,0.03284676
AS_F_2,-0.05038049
AS_F_2,0.01309044
AS_F_2,-0.0077868
AS_F_2,0.03743928
AS_F_2,0.07615179
AS_F_2,0.02661702
AS_F_2,0.01817307
AS_F_2,0.009307411
AS_F_2,-0.02819702
AS_F_2,0.01184379
AS_F_2,-0.01598828
AS_F_2,0.02500918
AS_F_2,-0.08644004
AS_F_2,-0.07902713
AS_F_2,-0.06043042
AS_F_2,-0.02107473
AS_F_2,-0.07768945
AS_F_2,-0.05264946
AS_F_2,-0.09107647
AS_F_2,-0.05827298
AS_F_2,-0.03557157
AS_F_2,0.007415165
AS_F_2,-0.03955518
AS_F_2,-0.07492447
AS_F_2,-0.006793357
AS_F_2,-0.02119317
AS_F_2,-0.01429724
AS_F_2,0.003031855
AS_F_2,-0.01094554
AS_F_2,0.0344258
AS_F_2,0.03967668
AS_F_2,-0.0233979
AS_F_2,-0.01248463
AS_F_2,-0.02027345
AS_F_2,0.01184267
AS_F_2,0.02167026
AS_F_2,0.005308282
AS_F_2,-0.05401783
AS_F_2,0.01747482
AS_F_2,0.003052926
AS_F_2,0.02623954
AS_F_2,0.06908261
AS_F_2,0.05123021
AS_F_2,-0.0201086
AS_F_2,-0.008192457
AS_F_2,-0.03453977
AS_F_2,-0.05363327
AS_F_2,-0.0349481
AS_F_2,-0.4487935
AS_F_2,0.1617067
AS_F_2,0.09655826
AS_F_2,0.172267
AS_F_2,0.08780351
AS_F_2,0.08727916
AS_F_2,0.08314522
AS_F_2,0.04861687
AS_F_2,-0.08717379
AS_F_2,-0.1150142
AS_F_2,-0.02553982
AS_F_2,0.09958592
AS_F_2,0.04839898
AS_F_2,0.09451164
AS_F_2,0.09996486
AS_F_2,0.007219188
AS_F_2,-0.09754983
AS_F_2,-0.09021219
AS_F_2,-0.06132933
AS_F_2,-0.02787065
AS_F_2,0.07741027
AS_F_2,0.1099392
AS_F_2,0.03512686
AS_F_2,-0.1946092
AS_F_2,-0.1149234
AS_F_2,-0.07599054
AS_F_2,0.1685797
AS_F_2,0.001611516
AS_F_2,-0.05994621
AS_F_2,-0.07438678
AS_F_2,-0.05245134
AS_F_2,-0.05856581
AS_F_2,0.04647317
AS_F_2,0.06226552
AS_F_2,0.04898228
AS_F_2,0.01425178
AS_F_2,-0.04309731
AS_F_2,-0.0240166
AS_F_2,-0.08022675
AS_F_2,0.001738664
AS_F_2,-0.001993861
AS_F_2,-0.005732391
AS_F_2,0.0001217723
AS_F_2,-0.0630059
AS_F_2,-0.05159662
AS_F_2,-0.0509954
AS_F_2,-0.04139021
AS_F_2,-0.003765725
AS_F_2,-0.07936046
AS_F_2,-0.04932482
AS_F_2,-0.04880773
AS_F_2,-0.005347453
AS_F_2,-0.002720801
AS_F_2,-0.02660783
AS_F_2,-0.02082104
AS_F_2,-0.04076554
AS_F_2,0.008315654
AS_F_2,0.04353885
AS_F_2,0.02053715
AS_F_2,-0.00141963
AS_F_2,0.01902997
AS_F_2,0.03639236
AS_F_2,0.09550402
AS_F_2,0.04128782
AS_F_2,-0.03538451
AS_F_2,0.05704927
AS_F_2,0.04276256
AS_F_2,-0.05090507
AS_F_2,0.06585859
